hazy_file,clear_file,beta,psnr,ssim
0319_0.9_0.16.jpg,0319.png,0.9,22.93801302951689,0.9465658
0320_0.9_0.08.jpg,0320.png,0.9,19.24991001941501,0.88181186
0320_1_0.16.jpg,0320.png,1.0,19.74559005945349,0.8430057
0321_1_0.12.jpg,0321.png,1.0,22.442290559555772,0.8034229
0323_0.8_0.16.jpg,0323.png,0.8,20.102919295531816,0.9188094
0324_0.8_0.12.jpg,0324.png,0.8,17.27978944052189,0.9243026
0325_0.9_0.16.jpg,0325.png,0.9,19.998515162883542,0.9494296
0326_0.9_0.12.jpg,0326.png,0.9,21.639157565709077,0.95036894
0327_1_0.08.jpg,0327.png,1.0,22.607411970540646,0.93938714
0329_0.8_0.12.jpg,0329.png,0.8,19.348950106566367,0.90560406
0330_0.8_0.08.jpg,0330.png,0.8,17.350450068447397,0.88538814
0330_0.95_0.12.jpg,0330.png,0.95,22.719338452686273,0.9426071
0331_0.95_0.12.jpg,0331.png,0.95,23.285837570483785,0.9386749
0332_0.95_0.08.jpg,0332.png,0.95,22.723681299800973,0.930301
0333_0.95_0.2.jpg,0333.png,0.95,16.801988276850185,0.84311897
0334_1_0.08.jpg,0334.png,1.0,22.29160871717942,0.93123156
0335_1_0.2.jpg,0335.png,1.0,21.04877494845948,0.9426463
0337_0.8_0.08.jpg,0337.png,0.8,15.844384485245659,0.88810545
0338_0.9_0.12.jpg,0338.png,0.9,19.975067267261622,0.9506466
0340_0.85_0.08.jpg,0340.png,0.85,17.58353079161609,0.87576514
0341_0.85_0.2.jpg,0341.png,0.85,19.19174109083784,0.88568497
0342_0.95_0.08.jpg,0342.png,0.95,21.494378116634586,0.918075
0343_0.95_0.2.jpg,0343.png,0.95,20.502235280994835,0.8967262
0344_0.85_0.16.jpg,0344.png,0.85,17.922446441651783,0.929244
0345_0.85_0.12.jpg,0345.png,0.85,19.134037894531446,0.8658607
0346_0.95_0.16.jpg,0346.png,0.95,17.93843331089912,0.8150964
0348_0.8_0.2.jpg,0348.png,0.8,17.872459209622825,0.86641747
0349_0.9_0.08.jpg,0349.png,0.9,15.034004985061838,0.7346569
0350_0.85_0.12.jpg,0350.png,0.85,19.75609002719057,0.89295644
0351_0.95_0.16.jpg,0351.png,0.95,19.21333808676222,0.91459894
0353_0.9_0.12.jpg,0353.png,0.9,19.599916840786516,0.9301861
0354_0.9_0.08.jpg,0354.png,0.9,16.017522840879174,0.7037584
